RegionDescription,AÑO,CategoryName,CompanyName,ProductName,CANTIDAD
Southern                                          ,1997,Seafood,Vins et alcools Chevalier,Inlagd Sill,114.0000
Southern                                          ,1997,Seafood,Wellington Importadora,Carnarvon Tigers,250.0000
Southern                                          ,1997,Seafood,Wellington Importadora,Konbu,9.6000
Southern                                          ,1997,Seafood,Wellington Importadora,Rd Kaviar,240.0000
Southern                                          ,1997,Seafood,Wellington Importadora,Spegesild,252.0000
Southern                                          ,1997,Seafood,White Clover Markets,Rd Kaviar,225.0000
Southern                                          ,1998,Beverages,Antonio Moreno Taquera,Chang,380.0000
Southern                                          ,1998,Beverages,Berglunds snabbkp,Rhnbru Klosterbier,46.5000
Southern                                          ,1998,Beverages,Bottom-Dollar Markets,Chai,1080.0000
Southern                                          ,1998,Beverages,Chop-suey Chinese,Chang,570.0000
Southern                                          ,1998,Beverages,Ernst Handel,Chartreuse verte,810.0000
Southern                                          ,1998,Beverages,Ernst Handel,Guaran Fantstica,495.0000
Southern                                          ,1998,Beverages,France restauration,Lakkalikri,360.0000
Southern                                          ,1998,Beverages,Godos Cocina Tpica,Chai,180.0000
Southern                                          ,1998,Beverages,Godos Cocina Tpica,Laughing Lumberjack Lager,210.0000
Southern                                          ,1998,Beverages,Gourmet Lanchonetes,Chang,190.0000
Southern                                          ,1998,Beverages,Great Lakes Food Market,Chai,144.0000
Southern                                          ,1998,Beverages,HILARION-Abastos,Guaran Fantstica,45.0000
Southern                                          ,1998,Beverages,Hanari Carnes,Ipoh Coffee,1380.0000
Southern                                          ,1998,Beverages,Hungry Owl All-Night Grocers,Sasquatch Ale,420.0000
Southern                                          ,1998,Beverages,Kniglich Essen,Cte de Blaye,7905.0000
Southern                                          ,1998,Beverages,LINO-Delicateses,Chai,72.0000
Southern                                          ,1998,Beverages,Maison Dewey,Lakkalikri,108.0000
Southern                                          ,1998,Beverages,North/South,Outback Lager,45.0000
Southern                                          ,1998,Beverages,QUICK-Stop,Chang,209.0000
Southern                                          ,1998,Beverages,QUICK-Stop,Ipoh Coffee,1104.0000
Southern                                          ,1998,Beverages,Sant Gourmet,Cte de Blaye,2108.0000
Southern                                          ,1998,Beverages,Sant Gourmet,Ipoh Coffee,414.0000
Southern                                          ,1998,Beverages,Sant Gourmet,Steeleye Stout,144.0000
Southern                                          ,1998,Beverages,Spcialits du monde,Cte de Blaye,1317.5000
Southern                                          ,1998,Beverages,The Cracker Box,Chai,72.0000
Southern                                          ,1998,Beverages,Victuailles en stock,Ipoh Coffee,920.0000
Southern                                          ,1998,Beverages,Wilman Kala,Lakkalikri,180.0000
Southern                                          ,1998,Condiments,Chop-suey Chinese,Vegie-spread,1317.0000
Southern                                          ,1998,Condiments,Hanari Carnes,Louisiana Fiery Hot Pepper Sauce,442.0500
Southern                                          ,1998,Condiments,Hanari Carnes,Sirop d'rable,285.0000
Southern                                          ,1998,Condiments,Lehmanns Marktstand,Grandma's Boysenberry Spread,500.0000
Southern                                          ,1998,Condiments,Old World Delicatessen,Louisiana Fiery Hot Pepper Sauce,315.7500
Southern                                          ,1998,Condiments,Split Rail Beer & Ale,Vegie-spread,439.0000
Southern                                          ,1998,Condiments,Victuailles en stock,Sirop d'rable,855.0000
Southern                                          ,1998,Condiments,Wilman Kala,Louisiana Fiery Hot Pepper Sauce,210.5000
Southern                                          ,1998,Confections,Godos Cocina Tpica,Valkoinen suklaa,146.2500
Southern                                          ,1998,Confections,Hanari Carnes,Scottish Longbreads,250.0000
Southern                                          ,1998,Confections,Kniglich Essen,Gumbr Gummibrchen,1249.2000
Southern                                          ,1998,Confections,Kniglich Essen,Tarte au sucre,1232.5000
Southern                                          ,1998,Confections,Maison Dewey,Gumbr Gummibrchen,187.3800
Southern                                          ,1998,Confections,Old World Delicatessen,Pavlova,872.5000
Southern                                          ,1998,Confections,QUICK-Stop,Gumbr Gummibrchen,1967.4900
Southern                                          ,1998,Confections,QUICK-Stop,Sir Rodney's Marmalade,1215.0000
Southern                                          ,1998,Confections,Rattlesnake Canyon Grocery,Tarte au sucre,1972.0000
Southern                                          ,1998,Confections,Sant Gourmet,Teatime Chocolate Biscuits,18.4000
Southern                                          ,1998,Confections,Victuailles en stock,Chocolade,102.0000
Southern                                          ,1998,Confections,White Clover Markets,Tarte au sucre,1725.5000
Southern                                          ,1998,Dairy Products,Alfreds Futterkiste,Flotemysost,430.0000
Southern                                          ,1998,Dairy Products,B's Beverages,Raclette Courdavault,220.0000
Southern                                          ,1998,Dairy Products,Bottom-Dollar Markets,Camembert Pierrot,850.0000
Southern                                          ,1998,Dairy Products,Ernst Handel,Camembert Pierrot,3400.0000
Southern                                          ,1998,Dairy Products,Gourmet Lanchonetes,Queso Manchego La Pastora,152.0000
Southern                                          ,1998,Dairy Products,Old World Delicatessen,Gorgonzola Telino,175.0000
Southern                                          ,1998,Dairy Products,QUICK-Stop,Camembert Pierrot,1666.0000
Southern                                          ,1998,Dairy Products,QUICK-Stop,Flotemysost,752.5000
Southern                                          ,1998,Dairy Products,QUICK-Stop,Mozzarella di Giovanni,1218.0000
Southern                                          ,1998,Dairy Products,Spcialits du monde,Gudbrandsdalsost,360.0000
Southern                                          ,1998,Dairy Products,Tradio Hipermercados,Mozzarella di Giovanni,522.0000
Southern                                          ,1998,Grains/Cereals,Antonio Moreno Taquera,Singaporean Hokkien Fried Mee,280.0000
Southern                                          ,1998,Grains/Cereals,Hanari Carnes,Filo Mix,84.0000
Southern                                          ,1998,Grains/Cereals,Old World Delicatessen,Gnocchi di nonna Alice,912.0000
Southern                                          ,1998,Grains/Cereals,Rattlesnake Canyon Grocery,Gnocchi di nonna Alice,1140.0000
Southern                                          ,1998,Grains/Cereals,The Cracker Box,Filo Mix,70.0000
Southern                                          ,1998,Meat/Poultry,Godos Cocina Tpica,Alice Mutton,468.0000
Southern                                          ,1998,Meat/Poultry,Godos Cocina Tpica,Pt chinois,96.0000
Southern                                          ,1998,Meat/Poultry,Great Lakes Food Market,Thringer Rostbratwurst,247.5800
Southern                                          ,1998,Meat/Poultry,Hungry Owl All-Night Grocers,Thringer Rostbratwurst,9903.2000
Southern                                          ,1998,Produce,Berglunds snabbkp,Rssle Sauerkraut,1368.0000
Southern                                          ,1998,Produce,France restauration,Manjimup Dried Apples,159.0000
Southern                                          ,1998,Produce,Godos Cocina Tpica,Manjimup Dried Apples,2120.0000
Southern                                          ,1998,Produce,QUICK-Stop,Manjimup Dried Apples,2332.0000
Southern                                          ,1998,Produce,Rattlesnake Canyon Grocery,Uncle Bob's Organic Dried Pears,1800.0000
Southern                                          ,1998,Seafood,Alfreds Futterkiste,Escargots de Bourgogne,530.0000
Southern                                          ,1998,Seafood,Berglunds snabbkp,Ikura,620.0000
Southern                                          ,1998,Seafood,Ernst Handel,Boston Crab Meat,1674.4000
Southern                                          ,1998,Seafood,Ernst Handel,Ikura,3100.0000
Southern                                          ,1998,Seafood,Ernst Handel,Konbu,390.0000
Southern                                          ,1998,Seafood,Great Lakes Food Market,Inlagd Sill,570.0000
Southern                                          ,1998,Seafood,HILARION-Abastos,Jack's New England Clam Chowder,231.6000
Southern                                          ,1998,Seafood,Hanari Carnes,Inlagd Sill,475.0000
Southern                                          ,1998,Seafood,Hanari Carnes,Konbu,240.0000
Southern                                          ,1998,Seafood,Hungry Owl All-Night Grocers,Boston Crab Meat,736.0000
Southern                                          ,1998,Seafood,Hungry Owl All-Night Grocers,Jack's New England Clam Chowder,289.5000
Southern                                          ,1998,Seafood,Hungry Owl All-Night Grocers,Nord-Ost Matjeshering,932.0400
Southern                                          ,1998,Seafood,Kniglich Essen,Boston Crab Meat,1104.0000
Southern                                          ,1998,Seafood,LINO-Delicateses,Carnarvon Tigers,1562.5000
Southern                                          ,1998,Seafood,LINO-Delicateses,Inlagd Sill,950.0000
Southern                                          ,1998,Seafood,QUICK-Stop,Konbu,120.0000
Southern                                          ,1998,Seafood,Spcialits du monde,Carnarvon Tigers,375.0000
Southern                                          ,1998,Seafood,The Cracker Box,Boston Crab Meat,184.0000
Southern                                          ,1998,Seafood,Tradio Hipermercados,Escargots de Bourgogne,397.5000
Southern                                          ,1998,Seafood,Victuailles en stock,Jack's New England Clam Chowder,193.0000
Southern                                          ,1998,Seafood,White Clover Markets,Escargots de Bourgogne,198.7500
Southern                                          ,1998,Seafood,Wilman Kala,Boston Crab Meat,220.8000
Westerns                                          ,1996,Beverages,Ana Trujillo Emparedados y helados,Outback Lager,60.0000
Westerns                                          ,1996,Beverages,Around the Horn,Guaran Fantstica,90.0000
Westerns                                          ,1996,Beverages,Chop-suey Chinese,Chai,216.0000
Westerns                                          ,1996,Beverages,Ernst Handel,Steeleye Stout,576.0000
Westerns                                          ,1996,Beverages,Folk och f HB,Chang,532.0000
Westerns                                          ,1996,Beverages,Hungry Owl All-Night Grocers,Chang,714.4000
Westerns                                          ,1996,Beverages,Lonesome Pine Restaurant,Chai,288.0000
Westerns                                          ,1996,Beverages,Piccolo und mehr,Cte de Blaye,10540.0000
Westerns                                          ,1996,Beverages,Tortuga Restaurante,Lakkalikri,432.0000
Westerns                                          ,1996,Beverages,Vaffeljernet,Sasquatch Ale,403.2000
Westerns                                          ,1996,Condiments,B's Beverages,Aniseed Syrup,240.0000
Westerns                                          ,1996,Condiments,Godos Cocina Tpica,Louisiana Fiery Hot Pepper Sauce,504.0000
Westerns                                          ,1996,Condiments,Princesa Isabel Vinhos,Chef Anton's Cajun Seasoning,316.8000
Westerns                                          ,1996,Condiments,Que Delcia,Gula Malacca,372.0000
Westerns                                          ,1996,Condiments,Vaffeljernet,Louisiana Fiery Hot Pepper Sauce,252.0000
Westerns                                          ,1996,Condiments,Vaffeljernet,Original Frankfurter grne Soe,72.8000
Westerns                                          ,1996,Confections,Godos Cocina Tpica,Scottish Longbreads,150.0000
Westerns                                          ,1996,Confections,Hungry Owl All-Night Grocers,Tarte au sucre,591.0000
Westerns                                          ,1996,Confections,LILA-Supermercado,Pavlova,417.0000
Westerns                                          ,1996,Confections,La maison d'Asie,Valkoinen suklaa,195.0000
Westerns                                          ,1996,Confections,Rattlesnake Canyon Grocery,Sir Rodney's Marmalade,388.8000
Westerns                                          ,1996,Dairy Products,Ana Trujillo Emparedados y helados,Gudbrandsdalsost,28.8000
Westerns                                          ,1996,Dairy Products,Die Wandernde Kuh,Gorgonzola Telino,300.0000
Westerns                                          ,1996,Dairy Products,Die Wandernde Kuh,Gudbrandsdalsost,576.0000
Westerns                                          ,1996,Dairy Products,Ernst Handel,Gorgonzola Telino,600.0000
Westerns                                          ,1996,Dairy Products,Ernst Handel,Mozzarella di Giovanni,667.2000
Westerns                                          ,1996,Dairy Products,HILARION-Abastos,Gudbrandsdalsost,230.4000
Westerns                                          ,1996,Dairy Products,Hungry Owl All-Night Grocers,Gorgonzola Telino,250.0000
Westerns                                          ,1996,Dairy Products,Hungry Owl All-Night Grocers,Mascarpone Fabioli,153.6000
Westerns                                          ,1996,Dairy Products,Hungry Owl All-Night Grocers,Raclette Courdavault,1320.0000
Westerns                                          ,1996,Dairy Products,LILA-Supermercado,Gudbrandsdalsost,432.0000
Westerns                                          ,1996,Dairy Products,LILA-Supermercado,Queso Cabrales,201.6000
Westerns                                          ,1996,Dairy Products,La maison d'Asie,Gudbrandsdalsost,518.4000
Westerns                                          ,1996,Dairy Products,Piccolo und mehr,Queso Cabrales,201.6000
Westerns                                          ,1996,Dairy Products,Rattlesnake Canyon Grocery,Gorgonzola Telino,400.0000
Westerns                                          ,1996,Dairy Products,Rattlesnake Canyon Grocery,Mozzarella di Giovanni,667.2000
Westerns                                          ,1996,Dairy Products,Simons bistro,Geitost,16.0000
Westerns                                          ,1996,Dairy Products,Simons bistro,Raclette Courdavault,396.0000
Westerns                                          ,1996,Dairy Products,Split Rail Beer & Ale,Geitost,48.0000
Westerns                                          ,1996,Dairy Products,Vins et alcools Chevalier,Flotemysost,344.0000
Westerns                                          ,1996,Dairy Products,Vins et alcools Chevalier,Mozzarella di Giovanni,194.6000
Westerns                                          ,1996,Grains/Cereals,Around the Horn,Ravioli Angelo,390.0000
Westerns                                          ,1996,Grains/Cereals,B's Beverages,Wimmers gute Semmelkndel,239.4000
Westerns                                          ,1996,Grains/Cereals,Chop-suey Chinese,Wimmers gute Semmelkndel,798.0000
Westerns                                          ,1996,Grains/Cereals,Pericles Comidas clsicas,Filo Mix,112.0000
Westerns                                          ,1996,Meat/Poultry,Die Wandernde Kuh,Pt chinois,230.4000
Westerns                                          ,1996,Meat/Poultry,HILARION-Abastos,Perth Pasties,1834.0000
Westerns                                          ,1996,Meat/Poultry,Split Rail Beer & Ale,Tourtire,141.6000
Westerns                                          ,1996,Meat/Poultry,Tortuga Restaurante,Alice Mutton,249.6000
Westerns                                          ,1996,Meat/Poultry,Vaffeljernet,Tourtire,106.2000
Westerns                                          ,1996,Produce,Chop-suey Chinese,Longlife Tofu,160.0000
Westerns                                          ,1996,Produce,Hungry Owl All-Night Grocers,Manjimup Dried Apples,2035.2000
Westerns                                          ,1996,Produce,Que Delcia,Manjimup Dried Apples,84.8000
Westerns                                          ,1996,Produce,Toms Spezialitten,Manjimup Dried Apples,1696.0000
Westerns                                          ,1996,Produce,Toms Spezialitten,Tofu,167.4000
Westerns                                          ,1996,Produce,Tortuga Restaurante,Rssle Sauerkraut,509.6000
Westerns                                          ,1996,Seafood,Ernst Handel,Spegesild,432.0000
Westerns                                          ,1996,Seafood,Folk och f HB,Jack's New England Clam Chowder,192.5000
Westerns                                          ,1996,Seafood,Godos Cocina Tpica,Boston Crab Meat,588.0000
Westerns                                          ,1996,Seafood,HILARION-Abastos,Spegesild,268.8000
Westerns                                          ,1996,Seafood,Hungry Owl All-Night Grocers,Inlagd Sill,608.0000
Westerns                                          ,1996,Seafood,Que Delcia,Konbu,96.0000
Westerns                                          ,1997,Beverages,Alfreds Futterkiste,Chartreuse verte,378.0000
Westerns                                          ,1997,Beverages,Antonio Moreno Taquera,Ipoh Coffee,690.0000
Westerns                                          ,1997,Beverages,Antonio Moreno Taquera,Sasquatch Ale,560.0000
Westerns                                          ,1997,Beverages,Du monde entier,Chai,54.0000
Westerns                                          ,1997,Beverages,Ernst Handel,Chartreuse verte,2340.0000
Westerns                                          ,1997,Beverages,Familia Arquibaldo,Guaran Fantstica,45.0000
Westerns                                          ,1997,Beverages,Folk och f HB,Chang,95.0000
Westerns                                          ,1997,Beverages,HILARION-Abastos,Rhnbru Klosterbier,223.2000
Westerns                                          ,1997,Beverages,Hungry Owl All-Night Grocers,Chartreuse verte,54.0000
Westerns                                          ,1997,Beverages,Hungry Owl All-Night Grocers,Lakkalikri,630.0000
Westerns                                          ,1997,Beverages,La maison d'Asie,Lakkalikri,288.0000
Westerns                                          ,1997,Beverages,Lehmanns Marktstand,Lakkalikri,72.0000
Westerns                                          ,1997,Beverages,Mre Paillarde,Cte de Blaye,10329.2000
Westerns                                          ,1997,Beverages,Mre Paillarde,Steeleye Stout,864.0000
Westerns                                          ,1997,Beverages,Piccolo und mehr,Guaran Fantstica,157.5000
Westerns                                          ,1997,Beverages,Queen Cozinha,Chai,144.0000
Westerns                                          ,1997,Beverages,Queen Cozinha,Guaran Fantstica,157.5000
Westerns                                          ,1997,Beverages,Queen Cozinha,Outback Lager,600.0000
Westerns                                          ,1997,Beverages,Sant Gourmet,Guaran Fantstica,36.0000
Westerns                                          ,1997,Beverages,Save-a-lot Markets,Guaran Fantstica,81.0000
Westerns                                          ,1997,Beverages,Save-a-lot Markets,Rhnbru Klosterbier,279.0000
Westerns                                          ,1997,Beverages,Save-a-lot Markets,Sasquatch Ale,420.0000
Westerns                                          ,1997,Beverages,Suprmes dlices,Ipoh Coffee,736.0000
Westerns                                          ,1997,Beverages,The Cracker Box,Laughing Lumberjack Lager,42.0000
Westerns                                          ,1997,Beverages,Toms Spezialitten,Guaran Fantstica,72.0000
Westerns                                          ,1997,Beverages,White Clover Markets,Sasquatch Ale,392.0000
Westerns                                          ,1997,Beverages,Wilman Kala,Guaran Fantstica,90.0000
Westerns                                          ,1997,Beverages,Wolski  Zajazd,Chai,108.0000
Westerns                                          ,1997,Beverages,Wolski  Zajazd,Chang,190.0000
Westerns                                          ,1997,Condiments,Die Wandernde Kuh,Sirop d'rable,427.5000
Westerns                                          ,1997,Condiments,Eastern Connection,Louisiana Hot Spiced Okra,408.0000
Westerns                                          ,1997,Condiments,Ernst Handel,Aniseed Syrup,200.0000
Westerns                                          ,1997,Condiments,Godos Cocina Tpica,Sirop d'rable,285.0000
Westerns                                          ,1997,Condiments,Great Lakes Food Market,Gula Malacca,544.6000
Westerns                                          ,1997,Condiments,Hungry Owl All-Night Grocers,Louisiana Fiery Hot Pepper Sauce,421.0000
Westerns                                          ,1997,Condiments,La maison d'Asie,Genen Shouyu,186.0000
Westerns                                          ,1997,Condiments,Lehmanns Marktstand,Original Frankfurter grne Soe,260.0000
Westerns                                          ,1997,Condiments,Let's Stop N Shop,Original Frankfurter grne Soe,26.0000
Westerns                                          ,1997,Condiments,Let's Stop N Shop,Sirop d'rable,570.0000
Westerns                                          ,1997,Condiments,Piccolo und mehr,Louisiana Fiery Hot Pepper Sauce,252.6000
Westerns                                          ,1997,Condiments,Piccolo und mehr,Vegie-spread,395.1000
Westerns                                          ,1997,Condiments,QUICK-Stop,Chef Anton's Cajun Seasoning,1100.0000
Westerns                                          ,1997,Condiments,Queen Cozinha,Chef Anton's Cajun Seasoning,132.0000
Westerns                                          ,1997,Condiments,Richter Supermarkt,Louisiana Fiery Hot Pepper Sauce,210.5000
Westerns                                          ,1997,Condiments,Simons bistro,Sirop d'rable,570.0000
Westerns                                          ,1997,Condiments,The Big Cheese,Chef Anton's Gumbo Mix,85.4000
Westerns                                          ,1997,Condiments,White Clover Markets,Original Frankfurter grne Soe,312.0000
Westerns                                          ,1997,Condiments,Wilman Kala,Northwoods Cranberry Sauce,400.0000
Westerns                                          ,1997,Confections,Antonio Moreno Taquera,Chocolade,191.2500
Westerns                                          ,1997,Confections,B's Beverages,Maxilaku,120.0000
Westerns                                          ,1997,Confections,B's Beverages,Sir Rodney's Scones,150.0000
Westerns                                          ,1997,Confections,B's Beverages,Tarte au sucre,493.0000
Westerns                                          ,1997,Confections,Chop-suey Chinese,Sir Rodney's Scones,400.0000
Westerns                                          ,1997,Confections,Die Wandernde Kuh,Sir Rodney's Scones,400.0000
Westerns                                          ,1997,Confections,Du monde entier,Sir Rodney's Scones,60.0000
Westerns                                          ,1997,Confections,Ernst Handel,Gumbr Gummibrchen,1093.0500
Westerns                                          ,1997,Confections,Ernst Handel,Tarte au sucre,3944.0000
Westerns                                          ,1997,Confections,Familia Arquibaldo,Zaanse koeken,57.0000
Westerns                                          ,1997,Confections,Folies gourmandes,Zaanse koeken,228.0000
Westerns                                          ,1997,Confections,Godos Cocina Tpica,Sir Rodney's Scones,60.0000
Westerns                                          ,1997,Confections,Godos Cocina Tpica,Teatime Chocolate Biscuits,92.0000
Westerns                                          ,1997,Confections,Great Lakes Food Market,Zaanse koeken,57.0000
Westerns                                          ,1997,Confections,HILARION-Abastos,Scottish Longbreads,300.0000
Westerns                                          ,1997,Confections,Lehmanns Marktstand,Sir Rodney's Marmalade,1701.0000
Westerns                                          ,1997,Confections,Mre Paillarde,Pavlova,222.4000
Westerns                                          ,1997,Confections,Mre Paillarde,Scottish Longbreads,300.0000
Westerns                                          ,1997,Confections,Piccolo und mehr,Pavlova,250.2000
Westerns                                          ,1997,Confections,Queen Cozinha,Chocolade,306.0000
Westerns                                          ,1997,Confections,Queen Cozinha,Sir Rodney's Scones,240.0000
Westerns                                          ,1997,Confections,Queen Cozinha,Valkoinen suklaa,406.2500
Westerns                                          ,1997,Confections,Save-a-lot Markets,Tarte au sucre,1479.0000
Westerns                                          ,1997,Confections,Save-a-lot Markets,Teatime Chocolate Biscuits,322.0000
Westerns                                          ,1997,Confections,Seven Seas Imports,Maxilaku,80.0000
Westerns                                          ,1997,Confections,Seven Seas Imports,Sir Rodney's Marmalade,1215.0000
Westerns                                          ,1997,Confections,Simons bistro,Sir Rodney's Scones,300.0000
Westerns                                          ,1997,Confections,Suprmes dlices,Gumbr Gummibrchen,747.0000
Westerns                                          ,1997,Confections,Toms Spezialitten,Teatime Chocolate Biscuits,87.6000
Westerns                                          ,1997,Confections,Wellington Importadora,Zaanse koeken,142.5000
Westerns                                          ,1997,Dairy Products,B's Beverages,Geitost,37.5000
Westerns                                          ,1997,Dairy Products,Chop-suey Chinese,Camembert Pierrot,340.0000
Westerns                                          ,1997,Dairy Products,Die Wandernde Kuh,Mascarpone Fabioli,1600.0000
Westerns                                          ,1997,Dairy Products,Drachenblut Delikatessen,Queso Cabrales,420.0000
Westerns                                          ,1997,Dairy Products,Ernst Handel,Flotemysost,301.0000
Westerns                                          ,1997,Dairy Products,Ernst Handel,Gudbrandsdalsost,1620.0000
Westerns                                          ,1997,Dairy Products,Ernst Handel,Queso Manchego La Pastora,1368.0000
Westerns                                          ,1997,Dairy Products,Familia Arquibaldo,Camembert Pierrot,408.0000
Westerns                                          ,1997,Dairy Products,Folies gourmandes,Raclette Courdavault,528.0000
Westerns                                          ,1997,Dairy Products,Folk och f HB,Raclette Courdavault,1925.0000
Westerns                                          ,1997,Dairy Products,Gourmet Lanchonetes,Gorgonzola Telino,140.0000
Westerns                                          ,1997,Dairy Products,Gourmet Lanchonetes,Raclette Courdavault,880.0000
Westerns                                          ,1997,Dairy Products,Great Lakes Food Market,Geitost,20.0000
Westerns                                          ,1997,Dairy Products,Great Lakes Food Market,Mozzarella di Giovanni,313.2000
Westerns                                          ,1997,Dairy Products,Great Lakes Food Market,Queso Cabrales,63.0000
Westerns                                          ,1997,Dairy Products,HILARION-Abastos,Raclette Courdavault,4565.0000
Westerns                                          ,1997,Dairy Products,Hungry Owl All-Night Grocers,Flotemysost,430.0000
Westerns                                          ,1997,Dairy Products,Hungry Owl All-Night Grocers,Raclette Courdavault,2310.0000
Westerns                                          ,1997,Dairy Products,Lehmanns Marktstand,Gudbrandsdalsost,720.0000
Westerns                                          ,1997,Dairy Products,Lehmanns Marktstand,Mozzarella di Giovanni,695.0000
Westerns                                          ,1997,Dairy Products,Mre Paillarde,Queso Manchego La Pastora,456.0000
Westerns                                          ,1997,Dairy Products,Ocano Atlntico Ltda.,Raclette Courdavault,110.0000
Westerns                                          ,1997,Dairy Products,Piccolo und mehr,Gorgonzola Telino,100.0000
Westerns                                          ,1997,Dairy Products,Piccolo und mehr,Gudbrandsdalsost,1080.0000
Westerns                                          ,1997,Dairy Products,Piccolo und mehr,Queso Cabrales,252.0000
Westerns                                          ,1997,Dairy Products,Queen Cozinha,Gorgonzola Telino,250.0000
Westerns                                          ,1997,Dairy Products,Queen Cozinha,Queso Cabrales,210.0000
Westerns                                          ,1997,Dairy Products,Save-a-lot Markets,Geitost,75.0000
Westerns                                          ,1997,Dairy Products,Save-a-lot Markets,Queso Manchego La Pastora,3800.0000
Westerns                                          ,1997,Dairy Products,Save-a-lot Markets,Raclette Courdavault,385.0000
Westerns                                          ,1997,Dairy Products,Suprmes dlices,Flotemysost,860.0000
Westerns                                          ,1997,Dairy Products,Toms Spezialitten,Gorgonzola Telino,30.0000
Westerns                                          ,1997,Dairy Products,Tradio Hipermercados,Gorgonzola Telino,200.0000
Westerns                                          ,1997,Dairy Products,Wilman Kala,Queso Manchego La Pastora,152.0000
Westerns                                          ,1997,Dairy Products,Wolski  Zajazd,Camembert Pierrot,510.0000
Westerns                                          ,1997,Grains/Cereals,Chop-suey Chinese,Gnocchi di nonna Alice,1520.0000
Westerns                                          ,1997,Grains/Cereals,Gourmet Lanchonetes,Gnocchi di nonna Alice,760.0000
Westerns                                          ,1997,Grains/Cereals,Gourmet Lanchonetes,Singaporean Hokkien Fried Mee,280.0000
Westerns                                          ,1997,Grains/Cereals,Lehmanns Marktstand,Gnocchi di nonna Alice,425.6000
Westerns                                          ,1997,Grains/Cereals,Mre Paillarde,Wimmers gute Semmelkndel,159.6000
Westerns                                          ,1997,Grains/Cereals,Piccolo und mehr,Ravioli Angelo,390.0000
Westerns                                          ,1997,Grains/Cereals,Queen Cozinha,Gnocchi di nonna Alice,2280.0000
Westerns                                          ,1997,Grains/Cereals,Save-a-lot Markets,Gnocchi di nonna Alice,1520.0000
Westerns                                          ,1997,Grains/Cereals,Save-a-lot Markets,Wimmers gute Semmelkndel,798.0000
Westerns                                          ,1997,Grains/Cereals,Suprmes dlices,Gnocchi di nonna Alice,456.0000
Westerns                                          ,1997,Grains/Cereals,Toms Spezialitten,Filo Mix,84.0000
Westerns                                          ,1997,Meat/Poultry,Antonio Moreno Taquera,Alice Mutton,702.0000
Westerns                                          ,1997,Meat/Poultry,Antonio Moreno Taquera,Perth Pasties,820.0000
Westerns                                          ,1997,Meat/Poultry,Blondesddsl pre et fils,Pt chinois,432.0000
Westerns                                          ,1997,Meat/Poultry,Frankenversand,Thringer Rostbratwurst,1733.0600
Westerns                                          ,1997,Meat/Poultry,Godos Cocina Tpica,Alice Mutton,312.0000
Westerns                                          ,1997,Meat/Poultry,La maison d'Asie,Pt chinois,192.0000
Westerns                                          ,1997,Meat/Poultry,Que Delcia,Tourtire,44.7000
Westerns                                          ,1997,Meat/Poultry,Richter Supermarkt,Thringer Rostbratwurst,4456.4400
Westerns                                          ,1997,Meat/Poultry,Sant Gourmet,Perth Pasties,164.0000
Westerns                                          ,1997,Meat/Poultry,Save-a-lot Markets,Thringer Rostbratwurst,4456.4400
Westerns                                          ,1997,Meat/Poultry,Save-a-lot Markets,Tourtire,223.5000
Westerns                                          ,1997,Meat/Poultry,Seven Seas Imports,Alice Mutton,975.0000
Westerns                                          ,1997,Produce,Alfreds Futterkiste,Rssle Sauerkraut,684.0000
Westerns                                          ,1997,Produce,Chop-suey Chinese,Manjimup Dried Apples,1590.0000
Westerns                                          ,1997,Produce,Gourmet Lanchonetes,Uncle Bob's Organic Dried Pears,90.0000
Westerns                                          ,1997,Produce,Great Lakes Food Market,Tofu,69.7500
Westerns                                          ,1997,Produce,Hungry Owl All-Night Grocers,Tofu,1627.5000
Westerns                                          ,1997,Produce,La maison d'Asie,Rssle Sauerkraut,364.8000
Westerns                                          ,1997,Produce,Mre Paillarde,Longlife Tofu,240.0000
Westerns                                          ,1997,Produce,Que Delcia,Tofu,348.7500
Westerns                                          ,1997,Produce,Queen Cozinha,Rssle Sauerkraut,1528.8000
Westerns                                          ,1997,Produce,Save-a-lot Markets,Manjimup Dried Apples,1060.0000
Westerns                                          ,1997,Produce,Save-a-lot Markets,Tofu,697.5000
Westerns                                          ,1997,Produce,Seven Seas Imports,Rssle Sauerkraut,1094.4000
Westerns                                          ,1997,Produce,Suprmes dlices,Rssle Sauerkraut,1092.0000
Westerns                                          ,1997,Seafood,Alfreds Futterkiste,Spegesild,24.0000
Westerns                                          ,1997,Seafood,B's Beverages,Konbu,48.0000
Westerns                                          ,1997,Seafood,Blondesddsl pre et fils,Jack's New England Clam Chowder,115.8000
Westerns                                          ,1997,Seafood,Chop-suey Chinese,Ikura,496.0000
Westerns                                          ,1997,Seafood,Du monde entier,Ikura,310.0000
Westerns                                          ,1997,Seafood,Eastern Connection,Nord-Ost Matjeshering,388.3500
Westerns                                          ,1997,Seafood,Ernst Handel,Konbu,78.0000
Westerns                                          ,1997,Seafood,Familia Arquibaldo,Spegesild,108.0000
Westerns                                          ,1997,Seafood,Folk och f HB,Rd Kaviar,525.0000
Westerns                                          ,1997,Seafood,Frankenversand,Jack's New England Clam Chowder,193.0000
Westerns                                          ,1997,Seafood,HILARION-Abastos,Konbu,360.0000
Westerns                                          ,1997,Seafood,Hungry Owl All-Night Grocers,Escargots de Bourgogne,649.2500
Westerns                                          ,1997,Seafood,Magazzini Alimentari Riuniti,Boston Crab Meat,55.2000
