RegionDescription,AÑO,CANTIDAD,CategoryName,CompanyName,ProductName
Southern                                          ,1997,864.0000,Dairy Products,HILARION-Abastos,Gudbrandsdalsost
Southern                                          ,1997,1163.7500,Grains/Cereals,HILARION-Abastos,Wimmers gute Semmelkndel
Southern                                          ,1997,40.0000,Dairy Products,Hungry Coyote Import Store,Geitost
Southern                                          ,1997,62.4000,Meat/Poultry,Hungry Coyote Import Store,Alice Mutton
Southern                                          ,1997,1228.5000,Condiments,Hungry Owl All-Night Grocers,Vegie-spread
Southern                                          ,1997,520.0000,Confections,Hungry Owl All-Night Grocers,Valkoinen suklaa
Southern                                          ,1997,1140.0000,Grains/Cereals,Hungry Owl All-Night Grocers,Gnocchi di nonna Alice
Southern                                          ,1997,98.4000,Meat/Poultry,Hungry Owl All-Night Grocers,Perth Pasties
Southern                                          ,1997,552.0000,Beverages,Kniglich Essen,Ipoh Coffee
Southern                                          ,1997,165.6000,Seafood,Kniglich Essen,Nord-Ost Matjeshering
Southern                                          ,1997,345.6000,Beverages,La maison d'Asie,Chai
Southern                                          ,1997,201.6000,Beverages,La maison d'Asie,Lakkalikri
Southern                                          ,1997,1576.0000,Confections,La maison d'Asie,Tarte au sucre
Southern                                          ,1997,52.0000,Condiments,Laughing Bacchus Wine Cellars,Original Frankfurter grne Soe
Southern                                          ,1997,72.0000,Grains/Cereals,Laughing Bacchus Wine Cellars,Tunnbrd
Southern                                          ,1997,154.0000,Seafood,Laughing Bacchus Wine Cellars,Jack's New England Clam Chowder
Southern                                          ,1997,387.5000,Condiments,Lehmanns Marktstand,Genen Shouyu
Southern                                          ,1997,156.1500,Confections,Lehmanns Marktstand,Gumbr Gummibrchen
Southern                                          ,1997,1190.0000,Dairy Products,Lehmanns Marktstand,Camembert Pierrot
Southern                                          ,1997,75.0000,Dairy Products,Lehmanns Marktstand,Geitost
Southern                                          ,1997,250.0000,Dairy Products,Lehmanns Marktstand,Gorgonzola Telino
Southern                                          ,1997,570.0000,Dairy Products,Lehmanns Marktstand,Queso Manchego La Pastora
Southern                                          ,1997,1375.0000,Dairy Products,Lehmanns Marktstand,Raclette Courdavault
Southern                                          ,1997,2228.2200,Meat/Poultry,Lehmanns Marktstand,Thringer Rostbratwurst
Southern                                          ,1997,450.0000,Beverages,LINO-Delicateses,Outback Lager
Southern                                          ,1997,162.0000,Beverages,LINO-Delicateses,Steeleye Stout
Southern                                          ,1997,442.0500,Condiments,LINO-Delicateses,Louisiana Fiery Hot Pepper Sauce
Southern                                          ,1997,64.4000,Confections,LINO-Delicateses,Teatime Chocolate Biscuits
Southern                                          ,1997,2088.0000,Dairy Products,LINO-Delicateses,Mozzarella di Giovanni
Southern                                          ,1997,397.5000,Seafood,LINO-Delicateses,Escargots de Bourgogne
Southern                                          ,1997,190.0000,Seafood,LINO-Delicateses,Rogede sild
Southern                                          ,1997,125.0000,Confections,Lonesome Pine Restaurant,Scottish Longbreads
Southern                                          ,1997,420.0000,Confections,Mre Paillarde,Sir Rodney's Scones
Southern                                          ,1997,147.9000,Confections,Mre Paillarde,Tarte au sucre
Southern                                          ,1997,315.0000,Dairy Products,Mre Paillarde,Queso Cabrales
Southern                                          ,1997,2280.0000,Grains/Cereals,Mre Paillarde,Gnocchi di nonna Alice
Southern                                          ,1997,840.0000,Grains/Cereals,Mre Paillarde,Gustaf's Knckebrd
Southern                                          ,1997,349.0000,Confections,Morgenstern Gesundkost,Pavlova
Southern                                          ,1997,986.0000,Confections,Morgenstern Gesundkost,Tarte au sucre
Southern                                          ,1997,114.0000,Confections,Morgenstern Gesundkost,Zaanse koeken
Southern                                          ,1997,90.0000,Beverages,North/South,Outback Lager
Southern                                          ,1997,220.0000,Dairy Products,North/South,Raclette Courdavault
Southern                                          ,1997,42.0000,Grains/Cereals,North/South,Filo Mix
Southern                                          ,1997,96.0000,Confections,Ocano Atlntico Ltda.,Sir Rodney's Scones
Southern                                          ,1997,223.2000,Produce,Ocano Atlntico Ltda.,Tofu
Southern                                          ,1997,1755.0000,Confections,Old World Delicatessen,Schoggi Schokolade
Southern                                          ,1997,168.0000,Grains/Cereals,Old World Delicatessen,Filo Mix
Southern                                          ,1997,397.5000,Seafood,Old World Delicatessen,Escargots de Bourgogne
Southern                                          ,1997,380.0000,Confections,Ottilies Kseladen,Zaanse koeken
Southern                                          ,1997,1020.0000,Dairy Products,Ottilies Kseladen,Camembert Pierrot
Southern                                          ,1997,368.0000,Seafood,Ottilies Kseladen,Boston Crab Meat
Southern                                          ,1997,1150.0000,Beverages,Piccolo und mehr,Ipoh Coffee
Southern                                          ,1997,900.0000,Beverages,Piccolo und mehr,Lakkalikri
Southern                                          ,1997,570.0000,Condiments,Piccolo und mehr,Sirop d'rable
Southern                                          ,1997,1560.0000,Meat/Poultry,Piccolo und mehr,Alice Mutton
Southern                                          ,1997,851.2000,Grains/Cereals,Princesa Isabel Vinhos,Gnocchi di nonna Alice
Southern                                          ,1997,7905.0000,Beverages,QUICK-Stop,Cte de Blaye
Southern                                          ,1997,600.0000,Condiments,QUICK-Stop,Aniseed Syrup
Southern                                          ,1997,1684.0000,Condiments,QUICK-Stop,Louisiana Fiery Hot Pepper Sauce
Southern                                          ,1997,1249.2000,Confections,QUICK-Stop,Gumbr Gummibrchen
Southern                                          ,1997,437.5000,Confections,QUICK-Stop,Scottish Longbreads
Southern                                          ,1997,6324.0000,Beverages,Rattlesnake Canyon Grocery,Cte de Blaye
Southern                                          ,1997,2640.0000,Dairy Products,Rattlesnake Canyon Grocery,Raclette Courdavault
Southern                                          ,1997,798.0000,Grains/Cereals,Rattlesnake Canyon Grocery,Wimmers gute Semmelkndel
Southern                                          ,1997,733.6000,Meat/Poultry,Rattlesnake Canyon Grocery,Perth Pasties
Southern                                          ,1997,600.0000,Beverages,Richter Supermarkt,Outback Lager
Southern                                          ,1997,999.3600,Confections,Richter Supermarkt,Gumbr Gummibrchen
Southern                                          ,1997,325.0000,Confections,Richter Supermarkt,Valkoinen suklaa
Southern                                          ,1997,420.0000,Grains/Cereals,Richter Supermarkt,Filo Mix
Southern                                          ,1997,776.7000,Seafood,Richter Supermarkt,Nord-Ost Matjeshering
Southern                                          ,1997,225.0000,Seafood,Richter Supermarkt,Rd Kaviar
Southern                                          ,1997,90.0000,Beverages,Save-a-lot Markets,Chai
Southern                                          ,1997,168.0000,Beverages,Save-a-lot Markets,Sasquatch Ale
Southern                                          ,1997,500.0000,Confections,Save-a-lot Markets,Scottish Longbreads
Southern                                          ,1997,1290.0000,Dairy Products,Save-a-lot Markets,Flotemysost
Southern                                          ,1997,1064.0000,Grains/Cereals,Save-a-lot Markets,Gnocchi di nonna Alice
Southern                                          ,1997,396.0000,Grains/Cereals,Save-a-lot Markets,Tunnbrd
Southern                                          ,1997,736.0000,Seafood,Save-a-lot Markets,Boston Crab Meat
Southern                                          ,1997,768.0000,Dairy Products,Seven Seas Imports,Mascarpone Fabioli
Southern                                          ,1997,1140.0000,Seafood,Seven Seas Imports,Inlagd Sill
Southern                                          ,1997,249.0000,Confections,Split Rail Beer & Ale,Gumbr Gummibrchen
Southern                                          ,1997,236.0000,Meat/Poultry,Split Rail Beer & Ale,Tourtire
Southern                                          ,1997,364.0000,Beverages,Toms Spezialitten,Sasquatch Ale
Southern                                          ,1997,109.5000,Confections,Toms Spezialitten,Teatime Chocolate Biscuits
Southern                                          ,1997,234.0000,Grains/Cereals,Toms Spezialitten,Ravioli Angelo
Southern                                          ,1997,135.1000,Seafood,Toms Spezialitten,Jack's New England Clam Chowder
Southern                                          ,1997,180.0000,Beverages,Tortuga Restaurante,Chai
Southern                                          ,1997,408.4500,Condiments,Tortuga Restaurante,Gula Malacca
Southern                                          ,1997,250.0000,Dairy Products,Tortuga Restaurante,Gorgonzola Telino
Southern                                          ,1997,570.0000,Condiments,Vaffeljernet,Sirop d'rable
Southern                                          ,1997,739.5000,Confections,Vaffeljernet,Tarte au sucre
Southern                                          ,1997,105.0000,Grains/Cereals,Vaffeljernet,Filo Mix
Southern                                          ,1997,289.5000,Seafood,Vaffeljernet,Jack's New England Clam Chowder
Southern                                          ,1997,380.0000,Beverages,Victuailles en stock,Chang
Southern                                          ,1997,42.1000,Condiments,Victuailles en stock,Louisiana Fiery Hot Pepper Sauce
Southern                                          ,1997,150.0000,Produce,Victuailles en stock,Longlife Tofu
Southern                                          ,1997,126.0000,Grains/Cereals,Vins et alcools Chevalier,Filo Mix
Southern                                          ,1997,114.0000,Seafood,Vins et alcools Chevalier,Inlagd Sill
Southern                                          ,1997,920.0000,Beverages,Wellington Importadora,Ipoh Coffee
Southern                                          ,1997,96.0000,Beverages,Wellington Importadora,Outback Lager
Southern                                          ,1997,1552.0000,Meat/Poultry,Wellington Importadora,Mishi Kobe Niku
Southern                                          ,1997,250.0000,Seafood,Wellington Importadora,Carnarvon Tigers
Southern                                          ,1997,9.6000,Seafood,Wellington Importadora,Konbu
Southern                                          ,1997,240.0000,Seafood,Wellington Importadora,Rd Kaviar
Southern                                          ,1997,252.0000,Seafood,Wellington Importadora,Spegesild
Southern                                          ,1997,468.4500,Confections,White Clover Markets,Gumbr Gummibrchen
Southern                                          ,1997,1080.0000,Dairy Products,White Clover Markets,Gudbrandsdalsost
Southern                                          ,1997,582.0000,Meat/Poultry,White Clover Markets,Mishi Kobe Niku
Southern                                          ,1997,447.0000,Meat/Poultry,White Clover Markets,Tourtire
Southern                                          ,1997,225.0000,Seafood,White Clover Markets,Rd Kaviar
Southern                                          ,1998,430.0000,Dairy Products,Alfreds Futterkiste,Flotemysost
Southern                                          ,1998,530.0000,Seafood,Alfreds Futterkiste,Escargots de Bourgogne
Southern                                          ,1998,380.0000,Beverages,Antonio Moreno Taquera,Chang
Southern                                          ,1998,280.0000,Grains/Cereals,Antonio Moreno Taquera,Singaporean Hokkien Fried Mee
Southern                                          ,1998,46.5000,Beverages,Berglunds snabbkp,Rhnbru Klosterbier
Southern                                          ,1998,1368.0000,Produce,Berglunds snabbkp,Rssle Sauerkraut
Southern                                          ,1998,620.0000,Seafood,Berglunds snabbkp,Ikura
Southern                                          ,1998,1080.0000,Beverages,Bottom-Dollar Markets,Chai
Southern                                          ,1998,850.0000,Dairy Products,Bottom-Dollar Markets,Camembert Pierrot
Southern                                          ,1998,220.0000,Dairy Products,B's Beverages,Raclette Courdavault
Southern                                          ,1998,570.0000,Beverages,Chop-suey Chinese,Chang
Southern                                          ,1998,1317.0000,Condiments,Chop-suey Chinese,Vegie-spread
Southern                                          ,1998,810.0000,Beverages,Ernst Handel,Chartreuse verte
Southern                                          ,1998,495.0000,Beverages,Ernst Handel,Guaran Fantstica
Southern                                          ,1998,3400.0000,Dairy Products,Ernst Handel,Camembert Pierrot
Southern                                          ,1998,1674.4000,Seafood,Ernst Handel,Boston Crab Meat
Southern                                          ,1998,3100.0000,Seafood,Ernst Handel,Ikura
Southern                                          ,1998,390.0000,Seafood,Ernst Handel,Konbu
Southern                                          ,1998,360.0000,Beverages,France restauration,Lakkalikri
Southern                                          ,1998,159.0000,Produce,France restauration,Manjimup Dried Apples
Southern                                          ,1998,180.0000,Beverages,Godos Cocina Tpica,Chai
Southern                                          ,1998,210.0000,Beverages,Godos Cocina Tpica,Laughing Lumberjack Lager
Southern                                          ,1998,146.2500,Confections,Godos Cocina Tpica,Valkoinen suklaa
Southern                                          ,1998,468.0000,Meat/Poultry,Godos Cocina Tpica,Alice Mutton
Southern                                          ,1998,96.0000,Meat/Poultry,Godos Cocina Tpica,Pt chinois
Southern                                          ,1998,2120.0000,Produce,Godos Cocina Tpica,Manjimup Dried Apples
Southern                                          ,1998,190.0000,Beverages,Gourmet Lanchonetes,Chang
Southern                                          ,1998,152.0000,Dairy Products,Gourmet Lanchonetes,Queso Manchego La Pastora
Southern                                          ,1998,144.0000,Beverages,Great Lakes Food Market,Chai
Southern                                          ,1998,247.5800,Meat/Poultry,Great Lakes Food Market,Thringer Rostbratwurst
Southern                                          ,1998,570.0000,Seafood,Great Lakes Food Market,Inlagd Sill
Southern                                          ,1998,1380.0000,Beverages,Hanari Carnes,Ipoh Coffee
Southern                                          ,1998,442.0500,Condiments,Hanari Carnes,Louisiana Fiery Hot Pepper Sauce
Southern                                          ,1998,285.0000,Condiments,Hanari Carnes,Sirop d'rable
Southern                                          ,1998,250.0000,Confections,Hanari Carnes,Scottish Longbreads
Southern                                          ,1998,84.0000,Grains/Cereals,Hanari Carnes,Filo Mix
Southern                                          ,1998,475.0000,Seafood,Hanari Carnes,Inlagd Sill
Southern                                          ,1998,240.0000,Seafood,Hanari Carnes,Konbu
Southern                                          ,1998,45.0000,Beverages,HILARION-Abastos,Guaran Fantstica
Southern                                          ,1998,231.6000,Seafood,HILARION-Abastos,Jack's New England Clam Chowder
Southern                                          ,1998,420.0000,Beverages,Hungry Owl All-Night Grocers,Sasquatch Ale
Southern                                          ,1998,9903.2000,Meat/Poultry,Hungry Owl All-Night Grocers,Thringer Rostbratwurst
Southern                                          ,1998,736.0000,Seafood,Hungry Owl All-Night Grocers,Boston Crab Meat
Southern                                          ,1998,289.5000,Seafood,Hungry Owl All-Night Grocers,Jack's New England Clam Chowder
Southern                                          ,1998,932.0400,Seafood,Hungry Owl All-Night Grocers,Nord-Ost Matjeshering
Southern                                          ,1998,7905.0000,Beverages,Kniglich Essen,Cte de Blaye
Southern                                          ,1998,1249.2000,Confections,Kniglich Essen,Gumbr Gummibrchen
Southern                                          ,1998,1232.5000,Confections,Kniglich Essen,Tarte au sucre
Southern                                          ,1998,1104.0000,Seafood,Kniglich Essen,Boston Crab Meat
Southern                                          ,1998,500.0000,Condiments,Lehmanns Marktstand,Grandma's Boysenberry Spread
Southern                                          ,1998,72.0000,Beverages,LINO-Delicateses,Chai
Southern                                          ,1998,1562.5000,Seafood,LINO-Delicateses,Carnarvon Tigers
Southern                                          ,1998,950.0000,Seafood,LINO-Delicateses,Inlagd Sill
Southern                                          ,1998,108.0000,Beverages,Maison Dewey,Lakkalikri
Southern                                          ,1998,187.3800,Confections,Maison Dewey,Gumbr Gummibrchen
Southern                                          ,1998,45.0000,Beverages,North/South,Outback Lager
Southern                                          ,1998,315.7500,Condiments,Old World Delicatessen,Louisiana Fiery Hot Pepper Sauce
Southern                                          ,1998,872.5000,Confections,Old World Delicatessen,Pavlova
Southern                                          ,1998,175.0000,Dairy Products,Old World Delicatessen,Gorgonzola Telino
Southern                                          ,1998,912.0000,Grains/Cereals,Old World Delicatessen,Gnocchi di nonna Alice
Southern                                          ,1998,209.0000,Beverages,QUICK-Stop,Chang
Southern                                          ,1998,1104.0000,Beverages,QUICK-Stop,Ipoh Coffee
Southern                                          ,1998,1967.4900,Confections,QUICK-Stop,Gumbr Gummibrchen
Southern                                          ,1998,1215.0000,Confections,QUICK-Stop,Sir Rodney's Marmalade
Southern                                          ,1998,1666.0000,Dairy Products,QUICK-Stop,Camembert Pierrot
Southern                                          ,1998,752.5000,Dairy Products,QUICK-Stop,Flotemysost
Southern                                          ,1998,1218.0000,Dairy Products,QUICK-Stop,Mozzarella di Giovanni
Southern                                          ,1998,2332.0000,Produce,QUICK-Stop,Manjimup Dried Apples
Southern                                          ,1998,120.0000,Seafood,QUICK-Stop,Konbu
Southern                                          ,1998,1972.0000,Confections,Rattlesnake Canyon Grocery,Tarte au sucre
Southern                                          ,1998,1140.0000,Grains/Cereals,Rattlesnake Canyon Grocery,Gnocchi di nonna Alice
Southern                                          ,1998,1800.0000,Produce,Rattlesnake Canyon Grocery,Uncle Bob's Organic Dried Pears
Southern                                          ,1998,2108.0000,Beverages,Sant Gourmet,Cte de Blaye
Southern                                          ,1998,414.0000,Beverages,Sant Gourmet,Ipoh Coffee
Southern                                          ,1998,144.0000,Beverages,Sant Gourmet,Steeleye Stout
Southern                                          ,1998,18.4000,Confections,Sant Gourmet,Teatime Chocolate Biscuits
Southern                                          ,1998,1317.5000,Beverages,Spcialits du monde,Cte de Blaye
Southern                                          ,1998,360.0000,Dairy Products,Spcialits du monde,Gudbrandsdalsost
Southern                                          ,1998,375.0000,Seafood,Spcialits du monde,Carnarvon Tigers
Southern                                          ,1998,439.0000,Condiments,Split Rail Beer & Ale,Vegie-spread
Southern                                          ,1998,72.0000,Beverages,The Cracker Box,Chai
Southern                                          ,1998,70.0000,Grains/Cereals,The Cracker Box,Filo Mix
Southern                                          ,1998,184.0000,Seafood,The Cracker Box,Boston Crab Meat
Southern                                          ,1998,522.0000,Dairy Products,Tradio Hipermercados,Mozzarella di Giovanni
Southern                                          ,1998,397.5000,Seafood,Tradio Hipermercados,Escargots de Bourgogne
Southern                                          ,1998,920.0000,Beverages,Victuailles en stock,Ipoh Coffee
Southern                                          ,1998,855.0000,Condiments,Victuailles en stock,Sirop d'rable
Southern                                          ,1998,102.0000,Confections,Victuailles en stock,Chocolade
Southern                                          ,1998,193.0000,Seafood,Victuailles en stock,Jack's New England Clam Chowder
Southern                                          ,1998,1725.5000,Confections,White Clover Markets,Tarte au sucre
Southern                                          ,1998,198.7500,Seafood,White Clover Markets,Escargots de Bourgogne
Southern                                          ,1998,180.0000,Beverages,Wilman Kala,Lakkalikri
Southern                                          ,1998,210.5000,Condiments,Wilman Kala,Louisiana Fiery Hot Pepper Sauce
Southern                                          ,1998,220.8000,Seafood,Wilman Kala,Boston Crab Meat
Westerns                                          ,1996,60.0000,Beverages,Ana Trujillo Emparedados y helados,Outback Lager
Westerns                                          ,1996,28.8000,Dairy Products,Ana Trujillo Emparedados y helados,Gudbrandsdalsost
Westerns                                          ,1996,90.0000,Beverages,Around the Horn,Guaran Fantstica
Westerns                                          ,1996,390.0000,Grains/Cereals,Around the Horn,Ravioli Angelo
Westerns                                          ,1996,240.0000,Condiments,B's Beverages,Aniseed Syrup
Westerns                                          ,1996,239.4000,Grains/Cereals,B's Beverages,Wimmers gute Semmelkndel
Westerns                                          ,1996,216.0000,Beverages,Chop-suey Chinese,Chai
Westerns                                          ,1996,798.0000,Grains/Cereals,Chop-suey Chinese,Wimmers gute Semmelkndel
Westerns                                          ,1996,160.0000,Produce,Chop-suey Chinese,Longlife Tofu
Westerns                                          ,1996,576.0000,Beverages,Ernst Handel,Steeleye Stout
Westerns                                          ,1996,600.0000,Dairy Products,Ernst Handel,Gorgonzola Telino
Westerns                                          ,1996,667.2000,Dairy Products,Ernst Handel,Mozzarella di Giovanni
Westerns                                          ,1996,432.0000,Seafood,Ernst Handel,Spegesild
Westerns                                          ,1996,532.0000,Beverages,Folk och f HB,Chang
Westerns                                          ,1996,192.5000,Seafood,Folk och f HB,Jack's New England Clam Chowder
Westerns                                          ,1996,504.0000,Condiments,Godos Cocina Tpica,Louisiana Fiery Hot Pepper Sauce
Westerns                                          ,1996,150.0000,Confections,Godos Cocina Tpica,Scottish Longbreads
Westerns                                          ,1996,588.0000,Seafood,Godos Cocina Tpica,Boston Crab Meat
Westerns                                          ,1996,230.4000,Dairy Products,HILARION-Abastos,Gudbrandsdalsost
Westerns                                          ,1996,1834.0000,Meat/Poultry,HILARION-Abastos,Perth Pasties
Westerns                                          ,1996,268.8000,Seafood,HILARION-Abastos,Spegesild
Westerns                                          ,1996,714.4000,Beverages,Hungry Owl All-Night Grocers,Chang
Westerns                                          ,1996,591.0000,Confections,Hungry Owl All-Night Grocers,Tarte au sucre
Westerns                                          ,1996,250.0000,Dairy Products,Hungry Owl All-Night Grocers,Gorgonzola Telino
Westerns                                          ,1996,153.6000,Dairy Products,Hungry Owl All-Night Grocers,Mascarpone Fabioli
Westerns                                          ,1996,1320.0000,Dairy Products,Hungry Owl All-Night Grocers,Raclette Courdavault
Westerns                                          ,1996,2035.2000,Produce,Hungry Owl All-Night Grocers,Manjimup Dried Apples
Westerns                                          ,1996,608.0000,Seafood,Hungry Owl All-Night Grocers,Inlagd Sill
Westerns                                          ,1996,195.0000,Confections,La maison d'Asie,Valkoinen suklaa
Westerns                                          ,1996,518.4000,Dairy Products,La maison d'Asie,Gudbrandsdalsost
Westerns                                          ,1996,417.0000,Confections,LILA-Supermercado,Pavlova
Westerns                                          ,1996,432.0000,Dairy Products,LILA-Supermercado,Gudbrandsdalsost
Westerns                                          ,1996,201.6000,Dairy Products,LILA-Supermercado,Queso Cabrales
Westerns                                          ,1996,288.0000,Beverages,Lonesome Pine Restaurant,Chai
Westerns                                          ,1996,112.0000,Grains/Cereals,Pericles Comidas clsicas,Filo Mix
Westerns                                          ,1996,10540.0000,Beverages,Piccolo und mehr,Cte de Blaye
Westerns                                          ,1996,201.6000,Dairy Products,Piccolo und mehr,Queso Cabrales
Westerns                                          ,1996,316.8000,Condiments,Princesa Isabel Vinhos,Chef Anton's Cajun Seasoning
Westerns                                          ,1996,372.0000,Condiments,Que Delcia,Gula Malacca
Westerns                                          ,1996,84.8000,Produce,Que Delcia,Manjimup Dried Apples
Westerns                                          ,1996,96.0000,Seafood,Que Delcia,Konbu
Westerns                                          ,1996,388.8000,Confections,Rattlesnake Canyon Grocery,Sir Rodney's Marmalade
Westerns                                          ,1996,400.0000,Dairy Products,Rattlesnake Canyon Grocery,Gorgonzola Telino
Westerns                                          ,1996,667.2000,Dairy Products,Rattlesnake Canyon Grocery,Mozzarella di Giovanni
Westerns                                          ,1996,16.0000,Dairy Products,Simons bistro,Geitost
Westerns                                          ,1996,396.0000,Dairy Products,Simons bistro,Raclette Courdavault
Westerns                                          ,1996,48.0000,Dairy Products,Split Rail Beer & Ale,Geitost
Westerns                                          ,1996,141.6000,Meat/Poultry,Split Rail Beer & Ale,Tourtire
Westerns                                          ,1996,1696.0000,Produce,Toms Spezialitten,Manjimup Dried Apples
Westerns                                          ,1996,167.4000,Produce,Toms Spezialitten,Tofu
Westerns                                          ,1996,432.0000,Beverages,Tortuga Restaurante,Lakkalikri
Westerns                                          ,1996,249.6000,Meat/Poultry,Tortuga Restaurante,Alice Mutton
Westerns                                          ,1996,509.6000,Produce,Tortuga Restaurante,Rssle Sauerkraut
Westerns                                          ,1996,403.2000,Beverages,Vaffeljernet,Sasquatch Ale
Westerns                                          ,1996,252.0000,Condiments,Vaffeljernet,Louisiana Fiery Hot Pepper Sauce
Westerns                                          ,1996,72.8000,Condiments,Vaffeljernet,Original Frankfurter grne Soe
Westerns                                          ,1996,106.2000,Meat/Poultry,Vaffeljernet,Tourtire
Westerns                                          ,1996,344.0000,Dairy Products,Vins et alcools Chevalier,Flotemysost
Westerns                                          ,1996,194.6000,Dairy Products,Vins et alcools Chevalier,Mozzarella di Giovanni
Westerns                                          ,1996,300.0000,Dairy Products,Die Wandernde Kuh,Gorgonzola Telino
Westerns                                          ,1996,576.0000,Dairy Products,Die Wandernde Kuh,Gudbrandsdalsost
Westerns                                          ,1996,230.4000,Meat/Poultry,Die Wandernde Kuh,Pt chinois
Westerns                                          ,1997,378.0000,Beverages,Alfreds Futterkiste,Chartreuse verte
Westerns                                          ,1997,684.0000,Produce,Alfreds Futterkiste,Rssle Sauerkraut
Westerns                                          ,1997,24.0000,Seafood,Alfreds Futterkiste,Spegesild
Westerns                                          ,1997,690.0000,Beverages,Antonio Moreno Taquera,Ipoh Coffee
Westerns                                          ,1997,560.0000,Beverages,Antonio Moreno Taquera,Sasquatch Ale
Westerns                                          ,1997,191.2500,Confections,Antonio Moreno Taquera,Chocolade
Westerns                                          ,1997,702.0000,Meat/Poultry,Antonio Moreno Taquera,Alice Mutton
Westerns                                          ,1997,820.0000,Meat/Poultry,Antonio Moreno Taquera,Perth Pasties
Westerns                                          ,1997,432.0000,Meat/Poultry,Blondesddsl pre et fils,Pt chinois
Westerns                                          ,1997,115.8000,Seafood,Blondesddsl pre et fils,Jack's New England Clam Chowder
Westerns                                          ,1997,120.0000,Confections,B's Beverages,Maxilaku
Westerns                                          ,1997,150.0000,Confections,B's Beverages,Sir Rodney's Scones
Westerns                                          ,1997,493.0000,Confections,B's Beverages,Tarte au sucre
Westerns                                          ,1997,37.5000,Dairy Products,B's Beverages,Geitost
Westerns                                          ,1997,48.0000,Seafood,B's Beverages,Konbu
Westerns                                          ,1997,400.0000,Confections,Chop-suey Chinese,Sir Rodney's Scones
Westerns                                          ,1997,340.0000,Dairy Products,Chop-suey Chinese,Camembert Pierrot
Westerns                                          ,1997,1520.0000,Grains/Cereals,Chop-suey Chinese,Gnocchi di nonna Alice
Westerns                                          ,1997,1590.0000,Produce,Chop-suey Chinese,Manjimup Dried Apples
Westerns                                          ,1997,496.0000,Seafood,Chop-suey Chinese,Ikura
Westerns                                          ,1997,420.0000,Dairy Products,Drachenblut Delikatessen,Queso Cabrales
Westerns                                          ,1997,54.0000,Beverages,Du monde entier,Chai
Westerns                                          ,1997,60.0000,Confections,Du monde entier,Sir Rodney's Scones
Westerns                                          ,1997,310.0000,Seafood,Du monde entier,Ikura
Westerns                                          ,1997,408.0000,Condiments,Eastern Connection,Louisiana Hot Spiced Okra
Westerns                                          ,1997,388.3500,Seafood,Eastern Connection,Nord-Ost Matjeshering
Westerns                                          ,1997,2340.0000,Beverages,Ernst Handel,Chartreuse verte
Westerns                                          ,1997,200.0000,Condiments,Ernst Handel,Aniseed Syrup
Westerns                                          ,1997,1093.0500,Confections,Ernst Handel,Gumbr Gummibrchen
Westerns                                          ,1997,3944.0000,Confections,Ernst Handel,Tarte au sucre
Westerns                                          ,1997,301.0000,Dairy Products,Ernst Handel,Flotemysost
Westerns                                          ,1997,1620.0000,Dairy Products,Ernst Handel,Gudbrandsdalsost
Westerns                                          ,1997,1368.0000,Dairy Products,Ernst Handel,Queso Manchego La Pastora
Westerns                                          ,1997,78.0000,Seafood,Ernst Handel,Konbu
Westerns                                          ,1997,45.0000,Beverages,Familia Arquibaldo,Guaran Fantstica
Westerns                                          ,1997,57.0000,Confections,Familia Arquibaldo,Zaanse koeken
Westerns                                          ,1997,408.0000,Dairy Products,Familia Arquibaldo,Camembert Pierrot
Westerns                                          ,1997,108.0000,Seafood,Familia Arquibaldo,Spegesild
Westerns                                          ,1997,228.0000,Confections,Folies gourmandes,Zaanse koeken
Westerns                                          ,1997,528.0000,Dairy Products,Folies gourmandes,Raclette Courdavault
Westerns                                          ,1997,95.0000,Beverages,Folk och f HB,Chang
Westerns                                          ,1997,1925.0000,Dairy Products,Folk och f HB,Raclette Courdavault
Westerns                                          ,1997,525.0000,Seafood,Folk och f HB,Rd Kaviar
Westerns                                          ,1997,1733.0600,Meat/Poultry,Frankenversand,Thringer Rostbratwurst
Westerns                                          ,1997,193.0000,Seafood,Frankenversand,Jack's New England Clam Chowder
Westerns                                          ,1997,285.0000,Condiments,Godos Cocina Tpica,Sirop d'rable
Westerns                                          ,1997,60.0000,Confections,Godos Cocina Tpica,Sir Rodney's Scones
Westerns                                          ,1997,92.0000,Confections,Godos Cocina Tpica,Teatime Chocolate Biscuits
Westerns                                          ,1997,312.0000,Meat/Poultry,Godos Cocina Tpica,Alice Mutton
Westerns                                          ,1997,140.0000,Dairy Products,Gourmet Lanchonetes,Gorgonzola Telino
Westerns                                          ,1997,880.0000,Dairy Products,Gourmet Lanchonetes,Raclette Courdavault
Westerns                                          ,1997,760.0000,Grains/Cereals,Gourmet Lanchonetes,Gnocchi di nonna Alice
Westerns                                          ,1997,280.0000,Grains/Cereals,Gourmet Lanchonetes,Singaporean Hokkien Fried Mee
Westerns                                          ,1997,90.0000,Produce,Gourmet Lanchonetes,Uncle Bob's Organic Dried Pears
Westerns                                          ,1997,544.6000,Condiments,Great Lakes Food Market,Gula Malacca
Westerns                                          ,1997,57.0000,Confections,Great Lakes Food Market,Zaanse koeken
Westerns                                          ,1997,20.0000,Dairy Products,Great Lakes Food Market,Geitost
Westerns                                          ,1997,313.2000,Dairy Products,Great Lakes Food Market,Mozzarella di Giovanni
Westerns                                          ,1997,63.0000,Dairy Products,Great Lakes Food Market,Queso Cabrales
